name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,2650000,111579,8,18,Новостройка,23.75,11.6,5.6,Null,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Ферросплав, Турбинная ул., 64",https://chelyabinsk.cian.ru/sale/flat/291581238/
1-комн. квартира,2600000,81250,4,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1961,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Ферросплав, Шадринская ул., 73",https://chelyabinsk.cian.ru/sale/flat/291792707/
Студия,2560000,94118,2,10,Вторичка,27.2,18.0,7.0,2.6,Null,Null,Косметический,2023,Null,Панельный,Нет информации,3,Нет информации,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 51-й, ул. Генерала Мартынова, 2",https://chelyabinsk.cian.ru/sale/flat/292178289/
1-комн. квартира,2750000,113636,4,11,Вторичка,24.2,Null,6.0,Null,1,1,Косметический,2015,Null,Панельный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Агалакова, 68",https://chelyabinsk.cian.ru/sale/flat/294169355/
1-комн. квартира,2650000,83072,3,5,Вторичка,31.9,18.0,6.0,Null,1,1,Косметический,1963,Null,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Дружбы, 25",https://chelyabinsk.cian.ru/sale/flat/291581816/
1-комн. квартира,2790000,92384,3,5,Вторичка,30.2,Null,6.5,2.6,1,1,Косметический,1974,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 2-й, Пионерская ул., 6",https://chelyabinsk.cian.ru/sale/flat/293954200/
1-комн. квартира,2550000,85000,1,4,Вторичка,30.0,Null,6.0,Null,1,Null,Косметический,1964,Null,Блочный,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Ворошиловка, Артиллерийская ул., 66А",https://chelyabinsk.cian.ru/sale/flat/294304803/
1-комн. квартира,2800000,107692,1,10,Вторичка,26.0,Null,5.0,Null,1,1,Косметический,2012,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 54-й, ул. Хариса Юсупова, 54",https://chelyabinsk.cian.ru/sale/flat/293548301/
Студия,2750000,112705,9,10,Новостройка,24.4,15.4,4.0,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, ул. Блюхера, 123Ж",https://chelyabinsk.cian.ru/sale/flat/294208270/
Студия,2750000,103306,9,11,Новостройка,26.62,21.6,Null,Null,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, мкр. Маяковского, ул. Блюхера, 97Бк3",https://chelyabinsk.cian.ru/sale/flat/293950181/
3-комн. квартира,2600000,38748,1,2,Вторичка,67.1,Null,9.0,Null,1,Null,Без ремонта,1946,Null,Null,Нет информации,2,Нет информации,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Мира, 35",https://chelyabinsk.cian.ru/sale/flat/292681458/
1-комн. квартира,2800000,87500,1,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1974,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. А, ул. Красного Урала, 5",https://chelyabinsk.cian.ru/sale/flat/292777042/
1-комн. квартира,2690000,81269,2,9,Вторичка,33.1,Null,8.6,Null,1,1,Null,1984,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, пер. Мамина, 1А",https://chelyabinsk.cian.ru/sale/flat/292505142/
1-комн. квартира,2780000,111200,2,10,Вторичка,25.0,Null,12.0,Null,1,1,Косметический,2021,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 49-й, ул. Профессора Благих, 85",https://chelyabinsk.cian.ru/sale/flat/294260819/
2-комн. квартира,2600000,60748,5,5,Вторичка,42.8,Null,6.0,Null,1,1,Косметический,1962,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. 60-летия Октября, 40",https://chelyabinsk.cian.ru/sale/flat/293640548/
1-комн. квартира,2800000,85366,9,9,Вторичка,32.8,Null,9.0,Null,1,1,Косметический,1988,Null,Панельный,Железобетонные,14,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. 1-я Трубосварочная, 2",https://chelyabinsk.cian.ru/sale/flat/293811616/
1-комн. квартира,2570000,64411,1,3,Вторичка,39.9,Null,8.5,Null,1,1,Евроремонт,1992,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, Челябэнерго поселок, 14",https://chelyabinsk.cian.ru/sale/flat/293811612/
1-комн. квартира,2760000,75616,3,9,Вторичка,36.5,Null,9.0,Null,1,1,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, ул. Дегтярева, 91",https://chelyabinsk.cian.ru/sale/flat/292730853/
1-комн. квартира,2800000,89744,5,5,Вторичка,31.2,17.0,6.3,2.5,1,1,Косметический,1971,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 5-й, ул. Ворошилова, 9А",https://chelyabinsk.cian.ru/sale/flat/292928643/
1-комн. квартира,2550000,75444,1,5,Вторичка,33.8,Null,8.0,Null,1,1,Косметический,1982,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Приборостроителей, 1",https://chelyabinsk.cian.ru/sale/flat/294395273/
1-комн. квартира,2750000,93220,9,9,Вторичка,29.5,Null,8.0,Null,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 33-й, ул. Комарова, 114",https://chelyabinsk.cian.ru/sale/flat/294403023/
1-комн. квартира,2640000,107755,10,10,Вторичка,24.5,Null,5.0,Null,1,1,Косметический,2021,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 49-й, ул. Профессора Благих, 85",https://chelyabinsk.cian.ru/sale/flat/294169373/
1-комн. квартира,2640000,82500,3,5,Вторичка,32.0,Null,6.0,Null,1,Null,Косметический,1968,Null,Null,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Стахановцев, 120А",https://chelyabinsk.cian.ru/sale/flat/291654351/
1-комн. квартира,2600000,83871,2,5,Вторичка,31.0,Null,6.0,Null,1,1,Косметический,1975,Null,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. Комаровского, 9",https://chelyabinsk.cian.ru/sale/flat/293613650/
1-комн. квартира,2678000,75437,6,9,Вторичка,35.5,18.0,8.9,Null,1,1,Евроремонт,1987,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 47А",https://chelyabinsk.cian.ru/sale/flat/291576194/
1-комн. квартира,2650000,82812,10,10,Вторичка,32.0,14.0,8.0,2.7,1,1,Косметический,1996,Нет,Панельный,Железобетонные,5,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. Комаровского, 6а",https://chelyabinsk.cian.ru/sale/flat/293608037/
Студия,2550000,81470,2,5,Вторичка,31.3,Null,Null,Null,1,1,Косметический,2014,Нет,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Псковская ул., 4А",https://chelyabinsk.cian.ru/sale/flat/281328654/
1-комн. квартира,2650000,86885,3,5,Вторичка,30.5,Null,6.5,Null,1,Null,Null,1964,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Гончаренко, 69",https://chelyabinsk.cian.ru/sale/flat/293531851/
1-комн. квартира,2800000,119149,7,10,Вторичка,23.5,Null,5.0,Null,1,1,Косметический,2021,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 49-й, ул. Профессора Благих, 85",https://chelyabinsk.cian.ru/sale/flat/292681400/
2-комн. квартира,2800000,62640,1,5,Вторичка,44.7,Null,Null,2.5,1,Null,Косметический,1965,Null,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. Калмыкова, 10",https://chelyabinsk.cian.ru/sale/flat/294286986/
Студия,2700000,110656,2,10,Вторичка,24.4,Null,Null,2.7,1,1,Косметический,2015,Null,Панельный,Железобетонные,5,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 50-й, ул. Александра Шмакова, 17",https://chelyabinsk.cian.ru/sale/flat/294387402/
1-комн. квартира,2670000,84227,2,9,Вторичка,31.7,12.0,9.0,2.8,1,1,Косметический,1985,Null,Панельный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, ул. Сталеваров, 47",https://chelyabinsk.cian.ru/sale/flat/294412942/
1-комн. квартира,2600000,83871,2,5,Вторичка,31.0,Null,7.0,Null,1,1,Косметический,1960,Null,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Мясокомбинат поселок, 12",https://chelyabinsk.cian.ru/sale/flat/293613645/
Студия,2680000,115517,8,21,Новостройка,23.2,Null,Null,Null,1,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. 1-й Академ Риверсайд, ул. Братьев Кашириных, 131б",https://chelyabinsk.cian.ru/sale/flat/293412985/
1-комн. квартира,2800000,84848,1,9,Вторичка,33.0,Null,9.0,2.51,1,1,Без ремонта,1978,Да,Панельный,Железобетонные,3,Индивидуальный тепловой пункт,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 8-й, Солнечная ул., 28",https://chelyabinsk.cian.ru/sale/flat/293593003/
1-комн. квартира,2550000,79688,1,3,Вторичка,32.0,Null,9.0,Null,1,1,Евроремонт,1985,Null,Null,Нет информации,Null,Нет информации,Да,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. 1-й Аэропорт, ул. Авиаторов, 5",https://chelyabinsk.cian.ru/sale/flat/293439759/
1-комн. квартира,2750000,83333,1,10,Вторичка,33.0,17.0,8.0,2.7,1,1,Косметический,1986,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Советский, мкр. Мебельный, Мебельная ул., 51",https://chelyabinsk.cian.ru/sale/flat/294154768/
2-комн. квартира,2550000,60142,1,6,Вторичка,42.4,30.0,7.0,2.5,1,1,Косметический,1962,Да,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Металлургический, Социалистическая ул., 66",https://chelyabinsk.cian.ru/sale/flat/294026602/
1-комн. квартира,2700000,77143,3,9,Вторичка,35.0,18.5,9.0,2.5,1,1,Косметический,1987,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 47А",https://chelyabinsk.cian.ru/sale/flat/293892513/
1-комн. квартира,2650000,82812,5,5,Вторичка,32.0,18.0,6.0,2.6,1,1,Косметический,1967,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Гончаренко, 83",https://chelyabinsk.cian.ru/sale/flat/294012121/
1-комн. квартира,2750000,87302,1,5,Вторичка,31.5,16.0,8.0,Null,1,Null,Без ремонта,1961,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Экспериментальный, ул. Горького, 59",https://chelyabinsk.cian.ru/sale/flat/288202105/
2-комн. квартира,2600000,47532,3,3,Вторичка,54.7,32.4,9.0,Null,1,1,Косметический,2004,Null,Null,Нет информации,4,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, Свердловский тракт, 4Ж",https://chelyabinsk.cian.ru/sale/flat/294497317/
1-комн. квартира,2800000,93023,5,9,Вторичка,30.1,16.0,9.0,2.7,1,1,Косметический,1979,Да,Панельный,Железобетонные,5,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. 22-й, ул. Молодогвардейцев, 70",https://chelyabinsk.cian.ru/sale/flat/287879103/
1-комн. квартира,2530000,98062,2,3,Вторичка,25.8,25.8,Null,Null,Null,Null,Косметический,2013,Null,Панельный,Железобетонные,1,Автономная котельная,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. Градский прииск, Городская ул., 51",https://chelyabinsk.cian.ru/sale/flat/279187033/
2-комн. квартира,2650000,56383,5,5,Вторичка,47.0,31.0,6.5,Null,1,1,Без ремонта,1964,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 14А",https://chelyabinsk.cian.ru/sale/flat/287748071/
1-комн. квартира,2800000,90323,1,5,Вторичка,31.0,Null,6.5,2.5,1,Null,Косметический,1963,Null,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Елькина, 86А",https://chelyabinsk.cian.ru/sale/flat/292475777/
2-комн. квартира,2700000,60538,7,10,Вторичка,44.6,30.3,5.6,Null,Null,Null,Без ремонта,1980,Нет,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 39А",https://chelyabinsk.cian.ru/sale/flat/289196181/
Студия,2700000,114407,10,18,Вторичка,23.6,Null,Null,2.65,Null,1,Косметический,2017,Нет,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 49-й, просп. Краснопольский, 48А",https://chelyabinsk.cian.ru/sale/flat/294286147/
2-комн. квартира,2670000,58681,2,3,Вторичка,45.5,Null,Null,Null,Null,Null,Косметический,1958,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 36",https://chelyabinsk.cian.ru/sale/flat/292994476/
1-комн. квартира,2800000,93960,4,9,Вторичка,29.8,15.8,9.0,2.7,Null,Null,Косметический,1975,Null,Панельный,Нет информации,5,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. А, Комсомольский просп., 26",https://chelyabinsk.cian.ru/sale/flat/293801465/
Студия,2530000,102429,1,10,Вторичка,24.7,Null,Null,2.7,1,1,Косметический,2015,Да,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Центральный, мкр. Парковый-2, ул. Петра Столыпина, 15",https://chelyabinsk.cian.ru/sale/flat/294219059/
3-комн. квартира,2630000,44957,5,5,Вторичка,58.5,40.0,6.5,2.6,Null,Null,Без ремонта,1975,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, Молодежная ул., 20",https://chelyabinsk.cian.ru/sale/flat/290539688/
1-комн. квартира,2600000,78788,5,10,Вторичка,33.0,18.0,7.0,2.7,1,1,Косметический,1962,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 49",https://chelyabinsk.cian.ru/sale/flat/293594675/
2-комн. квартира,2750000,65166,2,5,Вторичка,42.2,28.0,6.5,Null,1,Null,Косметический,1968,Null,Null,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Шарова, 64",https://chelyabinsk.cian.ru/sale/flat/284936912/
1-комн. квартира,2800000,91803,3,5,Вторичка,30.5,18.0,6.0,Null,Null,Null,Евроремонт,1960,Null,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, ул. Дегтярева, 79",https://chelyabinsk.cian.ru/sale/flat/294144239/
Студия,2750000,112705,1,11,Вторичка,24.4,18.0,6.0,Null,1,1,Косметический,2012,Null,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 56-й, просп. Краснопольский, 9А",https://chelyabinsk.cian.ru/sale/flat/294100904/
2-комн. квартира,2700000,67500,1,5,Вторичка,40.0,Null,Null,Null,1,Null,Косметический,1900,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 2-й участок, ул. Танкистов, 138",https://chelyabinsk.cian.ru/sale/flat/294240291/
2-комн. квартира,2700000,50186,1,1,Вторичка,53.8,30.0,9.0,Null,Null,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Мехколонна №7, ул. Мехколонна-7, 11",https://chelyabinsk.cian.ru/sale/flat/293721361/
1-комн. квартира,2800000,87227,5,5,Вторичка,32.1,Null,6.5,2.7,1,1,Евроремонт,1960,Null,Кирпичный,Железобетонные,7,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 35",https://chelyabinsk.cian.ru/sale/flat/293914700/
1-комн. квартира,2740000,85625,3,5,Вторичка,32.0,Null,Null,2.6,1,1,Евроремонт,1961,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Трубников, 37",https://chelyabinsk.cian.ru/sale/flat/293069384/
1-комн. квартира,2750000,63953,6,10,Вторичка,43.0,18.8,8.7,Null,2,1,Косметический,2014,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, мкр. Новосинеглазовский, Новосинеглазово поселок, Ключевая ул., 14",https://chelyabinsk.cian.ru/sale/flat/294294922/
1-комн. квартира,2700000,90000,2,5,Вторичка,30.0,16.0,9.0,2.48,1,1,Евроремонт,1960,Null,Кирпичный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Богдана Хмельницкого, 15",https://chelyabinsk.cian.ru/sale/flat/290163406/
3-комн. квартира,2800000,40346,5,5,Вторичка,69.4,60.4,9.0,2.5,1,2,Косметический,1990,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. 1-й Аэропорт, Аэропорт поселок, 23",https://chelyabinsk.cian.ru/sale/flat/287814907/
3-комн. квартира,2550000,46448,1,2,Вторичка,54.9,39.0,5.0,Null,1,Null,Без ремонта,1976,Null,Null,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Федоровка, Якорная ул., 12",https://chelyabinsk.cian.ru/sale/flat/290398457/
1-комн. квартира,2750000,95156,2,5,Вторичка,28.9,Null,5.0,Null,1,1,Косметический,1969,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Экспериментальный, ул. Горького, 65а",https://chelyabinsk.cian.ru/sale/flat/294240485/
3-комн. квартира,2700000,39706,5,5,Вторичка,68.0,41.0,8.6,Null,1,1,Косметический,1990,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. 1-й Аэропорт, Аэропорт поселок, 23",https://chelyabinsk.cian.ru/sale/flat/286325452/
Студия,2720000,112119,5,11,Новостройка,24.26,18.0,3.0,Null,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, Нефтебазовая ул.",https://chelyabinsk.cian.ru/sale/flat/294181944/
1-комн. квартира,2800000,82353,5,5,Вторичка,34.0,Null,6.0,Null,1,1,Без ремонта,1986,Null,Кирпичный,Железобетонные,7,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. Бахаревка, Шагольская ул., 39",https://chelyabinsk.cian.ru/sale/flat/237211156/
Студия,2753400,105575,9,10,Новостройка,26.08,11.1,5.0,2.65,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,1,"Челябинская область, Челябинск, р-н Курчатовский, просп. Краснопольский, 12",https://chelyabinsk.cian.ru/sale/flat/294511706/
1-комн. квартира,2730000,91000,3,5,Вторичка,30.0,18.1,9.0,3.0,Null,1,Евроремонт,1960,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Богдана Хмельницкого, 15",https://chelyabinsk.cian.ru/sale/flat/287650172/
Студия,2587300,102386,6,10,Новостройка,25.27,11.1,5.0,2.6,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Мебельный, ул. Блюхера",https://chelyabinsk.cian.ru/sale/flat/294507144/
1-комн. квартира,2650000,88333,4,5,Вторичка,30.0,18.0,6.0,Null,1,1,Косметический,1971,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Юрюзань, ул. Горького, 64",https://chelyabinsk.cian.ru/sale/flat/294467337/
2-комн. квартира,2600000,69519,2,3,Вторичка,37.4,22.0,6.2,3.15,1,Null,Без ремонта,1958,Нет,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Отечественная ул., 7А",https://chelyabinsk.cian.ru/sale/flat/294489556/
1-комн. квартира,2550000,63750,10,10,Вторичка,40.0,20.0,13.0,2.8,Null,Null,Косметический,1997,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Танкистов, 181",https://chelyabinsk.cian.ru/sale/flat/287214480/
2-комн. квартира,2800000,63492,5,5,Вторичка,44.1,Null,6.0,2.5,1,1,Без ремонта,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Барбюса, 71",https://chelyabinsk.cian.ru/sale/flat/292705679/
2-комн. квартира,2800000,64368,2,5,Вторичка,43.5,Null,Null,2.5,1,1,Косметический,1958,Нет,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, ул. Сталеваров, 43",https://chelyabinsk.cian.ru/sale/flat/279932704/
1-комн. квартира,2600000,86667,3,9,Вторичка,30.0,Null,8.0,Null,1,1,Null,2001,Null,Монолитный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 13-й, Комсомольский просп., 94",https://chelyabinsk.cian.ru/sale/flat/293948750/
2-комн. квартира,2700000,55670,2,9,Вторичка,48.5,24.0,12.0,Null,1,1,Без ремонта,1978,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Колхозный, ул. Косарева, 50А/1",https://chelyabinsk.cian.ru/sale/flat/294029436/
1-комн. квартира,2800000,91205,4,9,Вторичка,30.7,17.0,7.0,Null,1,1,Косметический,1900,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 33-й, ул. Комарова, 110",https://chelyabinsk.cian.ru/sale/flat/293791515/
Студия,2755000,105962,9,10,Вторичка,26.0,12.0,5.0,2.65,1,1,Косметический,2023,Null,Панельный,Железобетонные,6,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, просп. Краснопольский, 12",https://chelyabinsk.cian.ru/sale/flat/294150294/
2-комн. квартира,2720000,61818,4,5,Вторичка,44.0,Null,6.0,Null,1,1,Косметический,1960,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, Трудовая ул., 31",https://chelyabinsk.cian.ru/sale/flat/291166651/
2-комн. квартира,2650000,60227,2,5,Вторичка,44.0,30.0,6.0,Null,1,Null,Косметический,1962,Нет,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 2-й участок, ул. Танкистов, 136",https://chelyabinsk.cian.ru/sale/flat/293970233/
2-комн. квартира,2650000,67089,3,5,Вторичка,39.5,Null,5.0,Null,1,1,Null,1973,Null,Блочный,Железобетонные,11,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Василевского, 4",https://chelyabinsk.cian.ru/sale/flat/293273308/
2-комн. квартира,2600000,63415,1,5,Вторичка,41.0,30.0,6.0,2.5,1,Null,Без ремонта,1977,Нет,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Танкистов, 189",https://chelyabinsk.cian.ru/sale/flat/292302435/
1-комн. квартира,2550000,82258,2,5,Вторичка,31.0,Null,6.0,Null,1,1,Косметический,1974,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Бажова, 97",https://chelyabinsk.cian.ru/sale/flat/294110598/
1-комн. квартира,2695000,75702,9,9,Вторичка,35.6,17.0,11.5,Null,1,Null,Косметический,1980,Да,Монолитный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 37А",https://chelyabinsk.cian.ru/sale/flat/292831529/
2-комн. квартира,2770000,62108,7,9,Вторичка,44.6,30.3,5.6,Null,1,1,Null,1980,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 39А",https://chelyabinsk.cian.ru/sale/flat/288726336/
