name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,1300000,41801,2,5,Вторичка,31.1,18.0,6.0,2.6,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 2",https://volgograd.cian.ru/sale/flat/293424986/
1-комн. квартира,1280000,41830,1,4,Вторичка,30.6,13.0,7.2,3.2,1,Null,Косметический,1955,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Генерала Шумилова, 10",https://volgograd.cian.ru/sale/flat/287586388/
Студия,1200000,60000,2,2,Вторичка,20.0,11.0,4.0,Null,1,Null,Косметический,1989,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Строителей, 17",https://volgograd.cian.ru/sale/flat/294289691/
3-комн. квартира,1280000,21993,1,2,Вторичка,58.2,41.5,6.0,Null,1,Null,Косметический,1969,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Поселок Соляной территория, ул. Садовая, 3",https://volgograd.cian.ru/sale/flat/287586373/
1-комн. квартира,1190000,31481,1,3,Вторичка,37.8,20.0,10.0,3.0,1,Null,Косметический,1958,Null,Null,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 24",https://volgograd.cian.ru/sale/flat/292941721/
1-комн. квартира,1330000,43894,1,5,Вторичка,30.3,16.5,6.3,2.55,1,Null,Косметический,1976,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 4",https://volgograd.cian.ru/sale/flat/290669192/
1-комн. квартира,1590000,49379,4,4,Вторичка,32.2,18.0,6.0,Null,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 118",https://volgograd.cian.ru/sale/flat/283038523/
Доля,1500000,53004,7,9,Вторичка,28.3,23.3,Null,2.7,1,1,Дизайнерский,1985,Да,Монолитный,Железобетонные,10,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Советский, Казахская ул., 16",https://volgograd.cian.ru/sale/flat/293249080/
1-комн. квартира,1600000,44444,4,4,Вторичка,36.0,18.0,6.0,2.7,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 118",https://volgograd.cian.ru/sale/flat/288139360/
Студия,1550000,53448,1,1,Вторичка,29.0,16.0,5.0,2.65,1,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Командира Рудь, 11А",https://volgograd.cian.ru/sale/flat/294450341/
1-комн. квартира,1350000,39130,1,5,Вторичка,34.5,17.4,9.1,Null,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 4",https://volgograd.cian.ru/sale/flat/274755864/
2-комн. квартира,1450000,38158,1,5,Вторичка,38.0,26.0,7.4,Null,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 4",https://volgograd.cian.ru/sale/flat/274784290/
2-комн. квартира,1350000,37293,1,2,Вторичка,36.2,26.5,4.4,2.8,1,Null,Косметический,1958,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Мукачевская ул., 1",https://volgograd.cian.ru/sale/flat/294045841/
1-комн. квартира,1400000,33413,1,1,Вторичка,41.9,13.5,7.0,2.55,Null,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, Поселок Металлургов территория, 43",https://volgograd.cian.ru/sale/flat/281300020/
2-комн. квартира,1600000,42105,2,10,Вторичка,38.0,28.0,6.0,2.6,1,Null,Косметический,1991,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Волгоградская область, Волгоград, р-н Кировский, ул. Генерала Шумилова, 22",https://volgograd.cian.ru/sale/flat/287248107/
2-комн. квартира,1500000,34404,2,2,Вторичка,43.6,28.0,7.2,2.55,1,Null,Косметический,1952,Null,Null,Нет информации,1,Печь,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Поселок Заречный территория, ул. Советская, 1",https://volgograd.cian.ru/sale/flat/291004503/
1-комн. квартира,1330000,43894,1,5,Вторичка,30.3,16.5,6.3,2.55,1,Null,Косметический,1976,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 4",https://volgograd.cian.ru/sale/flat/293548049/
2-комн. квартира,1550000,35632,1,2,Вторичка,43.5,22.2,9.4,Null,1,Null,Косметический,1958,Null,Кирпичный,Деревянные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Октябрьская, 6",https://volgograd.cian.ru/sale/flat/294134217/
1-комн. квартира,1570000,50000,1,1,Вторичка,31.4,17.4,9.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Станция Ельшанка территория, 7",https://volgograd.cian.ru/sale/flat/289286871/
1-комн. квартира,1580000,58303,2,3,Вторичка,27.1,17.1,5.0,2.55,1,Null,Косметический,1973,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Рабочий поселок Водстрой территория, ул. Костюченко, 11",https://volgograd.cian.ru/sale/flat/292651982/
2-комн. квартира,1530000,39332,1,1,Вторичка,38.9,24.9,9.0,Null,1,Null,Косметический,1954,Null,Кирпичный,Деревянные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Шпалозаводская ул., 19",https://volgograd.cian.ru/sale/flat/292411105/
1-комн. квартира,1570000,50000,1,1,Вторичка,31.4,14.1,8.0,3.45,1,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Станция Ельшанка территория, 7",https://volgograd.cian.ru/sale/flat/258243854/
1-комн. квартира,1600000,48048,1,4,Вторичка,33.3,17.0,6.1,2.55,1,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 154",https://volgograd.cian.ru/sale/flat/291455610/
1-комн. квартира,1390000,41246,1,2,Вторичка,33.7,19.9,5.7,Null,1,Null,Косметический,1958,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 6",https://volgograd.cian.ru/sale/flat/294353501/
1-комн. квартира,1480000,60656,2,2,Вторичка,24.4,14.4,4.4,2.55,1,1,Косметический,1958,Null,Кирпичный,Деревянные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Поселок Веселая Балка территория, 56",https://volgograd.cian.ru/sale/flat/293691396/
Доля,1550000,91176,2,2,Вторичка,17.0,12.0,Null,3.0,1,1,Косметический,1950,Null,Кирпичный,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Рокоссовского, 1",https://volgograd.cian.ru/sale/flat/290183033/
2-комн. квартира,1490000,12417,1,2,Вторичка,120.0,80.0,8.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Удмуртская ул., 11б",https://volgograd.cian.ru/sale/flat/269464704/
1-комн. квартира,1600000,45326,5,5,Вторичка,35.3,19.3,6.2,Null,Null,Null,Косметический,1986,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Куйбышева, 49",https://volgograd.cian.ru/sale/flat/285661137/
1-комн. квартира,1550000,48438,1,5,Вторичка,32.0,18.0,6.0,2.5,1,Null,Без ремонта,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 154",https://volgograd.cian.ru/sale/flat/282071908/
1-комн. квартира,1350000,38793,1,1,Вторичка,34.8,18.0,10.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Поселок 19 Партсъезда территория, пер. Банный",https://volgograd.cian.ru/sale/flat/264106611/
2-комн. квартира,1550000,41892,1,2,Вторичка,37.0,25.0,6.0,Null,1,Null,Косметический,1959,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Хабаровская ул., 4",https://volgograd.cian.ru/sale/flat/288756070/
2-комн. квартира,1600000,29358,1,1,Вторичка,54.5,29.4,7.2,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Поселок 19 Партсъезда территория, пер. Банный, 4",https://volgograd.cian.ru/sale/flat/289721798/
1/3 квартиры,1500000,112782,9,9,Вторичка,64.2,40.4,7.9,Null,1,2,Без ремонта,1970,Да,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Космонавтов, 45",https://volgograd.cian.ru/sale/flat/292706115/
1-комн. квартира,1330000,43894,1,5,Вторичка,30.3,16.5,6.3,2.55,1,Null,Косметический,1976,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 4",https://volgograd.cian.ru/sale/flat/290669192/
1-комн. квартира,1590000,49379,4,4,Вторичка,32.2,18.0,6.0,Null,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 118",https://volgograd.cian.ru/sale/flat/283038523/
Доля,1500000,53004,7,9,Вторичка,28.3,23.3,Null,2.7,1,1,Дизайнерский,1985,Да,Монолитный,Железобетонные,10,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Советский, Казахская ул., 16",https://volgograd.cian.ru/sale/flat/293249080/
1-комн. квартира,1600000,44444,4,4,Вторичка,36.0,18.0,6.0,2.7,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 118",https://volgograd.cian.ru/sale/flat/288139360/
Студия,1550000,53448,1,1,Вторичка,29.0,16.0,5.0,2.65,1,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Командира Рудь, 11А",https://volgograd.cian.ru/sale/flat/294450341/
1-комн. квартира,1350000,39130,1,5,Вторичка,34.5,17.4,9.1,Null,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 4",https://volgograd.cian.ru/sale/flat/274755864/
2-комн. квартира,1450000,38158,1,5,Вторичка,38.0,26.0,7.4,Null,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 4",https://volgograd.cian.ru/sale/flat/274784290/
2-комн. квартира,1350000,37293,1,2,Вторичка,36.2,26.5,4.4,2.8,1,Null,Косметический,1958,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Мукачевская ул., 1",https://volgograd.cian.ru/sale/flat/294045841/
1-комн. квартира,1400000,33413,1,1,Вторичка,41.9,13.5,7.0,2.55,Null,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, Поселок Металлургов территория, 43",https://volgograd.cian.ru/sale/flat/281300020/
2-комн. квартира,1600000,42105,2,10,Вторичка,38.0,28.0,6.0,2.6,1,Null,Косметический,1991,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Волгоградская область, Волгоград, р-н Кировский, ул. Генерала Шумилова, 22",https://volgograd.cian.ru/sale/flat/287248107/
2-комн. квартира,1500000,34404,2,2,Вторичка,43.6,28.0,7.2,2.55,1,Null,Косметический,1952,Null,Null,Нет информации,1,Печь,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Поселок Заречный территория, ул. Советская, 1",https://volgograd.cian.ru/sale/flat/291004503/
1-комн. квартира,1330000,43894,1,5,Вторичка,30.3,16.5,6.3,2.55,1,Null,Косметический,1976,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 4",https://volgograd.cian.ru/sale/flat/293548049/
2-комн. квартира,1550000,35632,1,2,Вторичка,43.5,22.2,9.4,Null,1,Null,Косметический,1958,Null,Кирпичный,Деревянные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Октябрьская, 6",https://volgograd.cian.ru/sale/flat/294134217/
1-комн. квартира,1570000,50000,1,1,Вторичка,31.4,17.4,9.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Станция Ельшанка территория, 7",https://volgograd.cian.ru/sale/flat/289286871/
1-комн. квартира,1580000,58303,2,3,Вторичка,27.1,17.1,5.0,2.55,1,Null,Косметический,1973,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Рабочий поселок Водстрой территория, ул. Костюченко, 11",https://volgograd.cian.ru/sale/flat/292651982/
2-комн. квартира,1530000,39332,1,1,Вторичка,38.9,24.9,9.0,Null,1,Null,Косметический,1954,Null,Кирпичный,Деревянные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Шпалозаводская ул., 19",https://volgograd.cian.ru/sale/flat/292411105/
1-комн. квартира,1570000,50000,1,1,Вторичка,31.4,14.1,8.0,3.45,1,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Станция Ельшанка территория, 7",https://volgograd.cian.ru/sale/flat/258243854/
1-комн. квартира,1600000,48048,1,4,Вторичка,33.3,17.0,6.1,2.55,1,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 154",https://volgograd.cian.ru/sale/flat/291455610/
1-комн. квартира,1390000,41246,1,2,Вторичка,33.7,19.9,5.7,Null,1,Null,Косметический,1958,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 6",https://volgograd.cian.ru/sale/flat/294353501/
1-комн. квартира,1480000,60656,2,2,Вторичка,24.4,14.4,4.4,2.55,1,1,Косметический,1958,Null,Кирпичный,Деревянные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Поселок Веселая Балка территория, 56",https://volgograd.cian.ru/sale/flat/293691396/
Доля,1550000,91176,2,2,Вторичка,17.0,12.0,Null,3.0,1,1,Косметический,1950,Null,Кирпичный,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Рокоссовского, 1",https://volgograd.cian.ru/sale/flat/290183033/
2-комн. квартира,1490000,12417,1,2,Вторичка,120.0,80.0,8.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Удмуртская ул., 11б",https://volgograd.cian.ru/sale/flat/269464704/
1-комн. квартира,1600000,45326,5,5,Вторичка,35.3,19.3,6.2,Null,Null,Null,Косметический,1986,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Куйбышева, 49",https://volgograd.cian.ru/sale/flat/285661137/
1-комн. квартира,1550000,48438,1,5,Вторичка,32.0,18.0,6.0,2.5,1,Null,Без ремонта,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Мачтозаводская ул., 154",https://volgograd.cian.ru/sale/flat/282071908/
1-комн. квартира,1350000,38793,1,1,Вторичка,34.8,18.0,10.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Поселок 19 Партсъезда территория, пер. Банный",https://volgograd.cian.ru/sale/flat/264106611/
2-комн. квартира,1550000,41892,1,2,Вторичка,37.0,25.0,6.0,Null,1,Null,Косметический,1959,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Хабаровская ул., 4",https://volgograd.cian.ru/sale/flat/288756070/
2-комн. квартира,1600000,29358,1,1,Вторичка,54.5,29.4,7.2,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Поселок 19 Партсъезда территория, пер. Банный, 4",https://volgograd.cian.ru/sale/flat/289721798/
1/3 квартиры,1500000,112782,9,9,Вторичка,64.2,40.4,7.9,Null,1,2,Без ремонта,1970,Да,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Космонавтов, 45",https://volgograd.cian.ru/sale/flat/292706115/
1-комн. квартира,1690000,53651,2,5,Вторичка,31.5,17.5,6.0,2.5,1,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Саушинская ул., 36",https://volgograd.cian.ru/sale/flat/293706545/
2-комн. квартира,1780000,36929,2,5,Вторичка,48.2,31.0,6.1,2.6,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 2",https://volgograd.cian.ru/sale/flat/278079672/
1-комн. квартира,1900000,60127,1,2,Вторичка,31.6,14.7,8.3,2.75,1,Null,Косметический,Null,Null,Блочный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Воронкова, 28",https://volgograd.cian.ru/sale/flat/286414599/
1-комн. квартира,1700000,60671,2,5,Вторичка,28.02,14.0,5.7,2.5,1,1,Косметический,1966,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Лазоревая ул., 223",https://volgograd.cian.ru/sale/flat/293767435/
1-комн. квартира,1780000,56329,5,5,Вторичка,31.6,18.0,6.0,2.85,1,1,Косметический,1968,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Светлоярская ул., 46",https://volgograd.cian.ru/sale/flat/294436612/
2-комн. квартира,1750000,42683,2,4,Вторичка,41.0,29.0,6.0,3.0,1,1,Косметический,1962,Null,Кирпичный,Железобетонные,3,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Дзержинского, 27",https://volgograd.cian.ru/sale/flat/290498999/
1-комн. квартира,1800000,97826,1,5,Вторичка,18.4,9.4,4.0,2.7,1,Null,Евроремонт,1971,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Ангарская ул., 112",https://volgograd.cian.ru/sale/flat/293717866/
1-комн. квартира,1750000,58333,1,5,Вторичка,30.0,19.0,6.0,Null,Null,Null,Косметический,1979,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, ул. 39-й Гвардейской Дивизии, 8",https://volgograd.cian.ru/sale/flat/292754486/
1-комн. квартира,1800000,62500,6,9,Вторичка,28.8,17.4,7.0,Null,1,1,Косметический,1982,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Удмуртская ул., 45",https://volgograd.cian.ru/sale/flat/284974475/
2-комн. квартира,1880000,39004,2,5,Вторичка,48.2,29.3,6.1,2.55,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 2",https://volgograd.cian.ru/sale/flat/293568227/
1-комн. квартира,1800000,55385,5,5,Вторичка,32.5,18.0,6.0,2.55,1,1,Косметический,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 19",https://volgograd.cian.ru/sale/flat/263762509/
1-комн. квартира,1850000,58360,5,5,Вторичка,31.7,17.0,5.9,2.5,1,1,Без ремонта,1967,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. 50 лет Октября, 7",https://volgograd.cian.ru/sale/flat/294209063/
1-комн. квартира,1750000,51020,5,9,Вторичка,34.3,17.4,4.5,Null,1,Null,Косметический,1982,Null,Блочный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 9",https://volgograd.cian.ru/sale/flat/294197203/
2-комн. квартира,1650000,39286,2,3,Вторичка,42.0,30.1,5.8,3.0,1,1,Косметический,1961,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Гражданская ул., 95",https://volgograd.cian.ru/sale/flat/260989582/
1-комн. квартира,1690000,60357,2,2,Вторичка,28.0,18.0,5.0,2.6,1,Null,Без ремонта,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Клубный пер., 10",https://volgograd.cian.ru/sale/flat/293596395/
1-комн. квартира,1900000,76000,2,2,Вторичка,25.0,14.0,5.0,2.55,1,Null,Косметический,1957,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Фруктовая ул., 20",https://volgograd.cian.ru/sale/flat/292920600/
2-комн. квартира,1900000,32479,1,1,Вторичка,58.5,34.4,12.7,3.8,Null,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, пер. 1-й Короленко, 7",https://volgograd.cian.ru/sale/flat/290147680/
2-комн. квартира,1780000,36929,2,5,Вторичка,48.2,31.0,6.1,2.6,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 2",https://volgograd.cian.ru/sale/flat/293648374/
1-комн. квартира,1880000,58204,1,4,Вторичка,32.3,19.2,5.5,2.55,1,Null,Косметический,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Пятиморская ул., 13",https://volgograd.cian.ru/sale/flat/287999455/
1-комн. квартира,1690000,56333,1,5,Вторичка,30.0,17.0,6.5,2.5,Null,1,Без ремонта,1974,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Керамический микрорайон, ул. 2-я Штурманская, 3",https://volgograd.cian.ru/sale/flat/288001266/
1-комн. квартира,1800000,55385,5,5,Вторичка,32.5,18.0,6.0,2.6,1,1,Косметический,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 19",https://volgograd.cian.ru/sale/flat/288271313/
1-комн. квартира,1880000,52222,3,4,Вторичка,36.0,18.0,7.0,2.75,1,Null,Косметический,2010,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Поселок Веселая Балка территория, 64А",https://volgograd.cian.ru/sale/flat/222096766/
1-комн. квартира,1900000,54286,1,2,Вторичка,35.0,16.0,8.0,2.75,1,Null,Евроремонт,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Воронкова, 28",https://volgograd.cian.ru/sale/flat/293444962/
1-комн. квартира,1900000,59937,3,5,Вторичка,31.7,17.8,5.8,2.55,1,1,Косметический,1966,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Гремячинская ул., 10",https://volgograd.cian.ru/sale/flat/294089367/
1-комн. квартира,1850000,55060,4,4,Вторичка,33.6,19.3,6.1,Null,1,1,Косметический,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Удмуртская ул., 85",https://volgograd.cian.ru/sale/flat/294210189/
1-комн. квартира,1900000,58104,1,2,Вторичка,32.7,14.7,8.3,2.7,Null,Null,Косметический,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Воронкова, 30",https://volgograd.cian.ru/sale/flat/286766045/
1-комн. квартира,1900000,57751,4,4,Вторичка,32.9,19.0,6.0,2.55,1,1,Косметический,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Удмуртская ул., 85",https://volgograd.cian.ru/sale/flat/292747880/
1-комн. квартира,1800000,55385,5,5,Вторичка,32.5,18.0,6.0,Null,1,1,Косметический,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 19",https://volgograd.cian.ru/sale/flat/275601835/
1-комн. квартира,1800000,56962,5,5,Вторичка,31.6,18.0,6.0,2.55,1,1,Косметический,1968,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Светлоярская ул., 46",https://volgograd.cian.ru/sale/flat/293311706/
