name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
Студия,5528160,157947,2,7,Новостройка,35.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305538/
2-комн. квартира,5750000,119792,5,5,Вторичка,48.0,35.0,7.0,Null,Null,1,Null,1968,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ул. Плеханова, 58",https://perm.cian.ru/sale/flat/294442610/
3-комн. квартира,5609810,106448,2,19,Новостройка,52.7,30.4,5.0,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Чистовая,2,"Пермский край, Пермь, р-н Мотовилихинский, Кузнецкая ул., 43В",https://perm.cian.ru/sale/flat/289975386/
2-комн. квартира,5800000,117886,7,9,Вторичка,49.2,Null,7.7,Null,Null,Null,Null,1995,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Николая Островского, 55",https://perm.cian.ru/sale/flat/292460571/
3-комн. квартира,5680000,98783,14,17,Новостройка,57.5,31.2,5.0,2.71,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Свердловский, Краснова микрорайон, Красное яблоко жилой комплекс",https://perm.cian.ru/sale/flat/293369233/
1-комн. квартира,5600000,126411,8,10,Вторичка,44.3,16.3,12.5,2.7,1,1,Евроремонт,2016,Null,Null,Железобетонные,3,Автономная котельная,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Центр, ул. Решетникова, 24",https://perm.cian.ru/sale/flat/292693695/
2-комн. квартира,5629000,135639,1,16,Новостройка,41.5,Null,Null,2.68,Null,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. КИМ, 57А",https://perm.cian.ru/sale/flat/279930208/
3-комн. квартира,5690000,93126,4,10,Вторичка,61.1,37.9,8.4,Null,1,2,Евроремонт,1992,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Хабаровская ул., 137",https://perm.cian.ru/sale/flat/294028237/
3-комн. квартира,5720000,106122,2,8,Новостройка,53.9,31.0,4.7,2.57,Null,Null,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,С отделкой,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Висим, ул. Свободы, 15Б",https://perm.cian.ru/sale/flat/285903981/
2-комн. квартира,5530000,128605,10,24,Новостройка,43.0,24.3,5.2,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, ул. Космонавта Леонова, 41",https://perm.cian.ru/sale/flat/290095006/
2-комн. квартира,5507236,117350,3,4,Новостройка,46.93,24.9,11.6,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1Ак7",https://perm.cian.ru/sale/flat/293878970/
2-комн. квартира,5600000,91503,6,16,Вторичка,61.2,37.2,10.1,2.7,1,1,Косметический,2015,Да,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, ул. Калинина, 42",https://perm.cian.ru/sale/flat/290177775/
1-комн. квартира,5552022,138110,3,4,Новостройка,40.2,11.0,17.7,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1А",https://perm.cian.ru/sale/flat/283672501/
3-комн. квартира,5700000,84320,3,9,Вторичка,67.6,48.6,9.9,2.6,Null,Null,Косметический,1985,Null,Монолитный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Садовый, ул. Старцева, 15/2",https://perm.cian.ru/sale/flat/293301895/
2-комн. квартира,5659000,142904,4,8,Новостройка,39.6,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/292020874/
Студия,5530000,190690,4,6,Новостройка,29.0,15.0,6.0,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Ленинский, мкр. Разгуляй, Пермская ул., 2",https://perm.cian.ru/sale/flat/293401490/
3-комн. квартира,5590000,92336,3,24,Новостройка,60.54,Null,3.7,2.55,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Предчистовая,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, ул. Гусарова, 5А",https://perm.cian.ru/sale/flat/284933518/
3-комн. квартира,5550000,98230,10,14,Новостройка,56.5,32.2,19.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489120/
2-комн. квартира,5525000,130000,1,10,Новостройка,42.5,Null,Null,2.4,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Неизвестно,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новоплоский, Спартаковская ул., 3",https://perm.cian.ru/sale/flat/294452120/
2-комн. квартира,5556000,135512,3,16,Новостройка,41.0,24.5,11.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Серебристая, 16",https://perm.cian.ru/sale/flat/294499829/
2-комн. квартира,5548419,110307,2,16,Новостройка,50.3,28.5,7.9,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/272319680/
2-комн. квартира,5600000,93489,5,26,Новостройка,59.9,29.0,14.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294509052/
1-комн. квартира,5549000,140481,1,8,Новостройка,39.5,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/284042936/
2-комн. квартира,5650000,95763,5,26,Новостройка,59.0,29.1,13.8,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294514700/
1-комн. квартира,5529284,116161,8,16,Новостройка,47.6,24.7,11.8,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/282280863/
2-комн. квартира,5700000,142500,4,17,Новостройка,40.0,14.3,11.7,Null,Null,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. ДКЖ, ул. Татьяны Барамзиной, 32",https://perm.cian.ru/sale/flat/294502560/
1-комн. квартира,5501100,166700,4,6,Новостройка,33.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305599/
3-комн. квартира,5750000,100000,4,17,Новостройка,57.5,31.2,14.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489125/
Студия,5528160,157947,2,7,Новостройка,35.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305538/
2-комн. квартира,5750000,119792,5,5,Вторичка,48.0,35.0,7.0,Null,Null,1,Null,1968,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ул. Плеханова, 58",https://perm.cian.ru/sale/flat/294442610/
3-комн. квартира,5609810,106448,2,19,Новостройка,52.7,30.4,5.0,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Чистовая,2,"Пермский край, Пермь, р-н Мотовилихинский, Кузнецкая ул., 43В",https://perm.cian.ru/sale/flat/289975386/
2-комн. квартира,5800000,117886,7,9,Вторичка,49.2,Null,7.7,Null,Null,Null,Null,1995,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Николая Островского, 55",https://perm.cian.ru/sale/flat/292460571/
3-комн. квартира,5680000,98783,14,17,Новостройка,57.5,31.2,5.0,2.71,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Свердловский, Краснова микрорайон, Красное яблоко жилой комплекс",https://perm.cian.ru/sale/flat/293369233/
1-комн. квартира,5600000,126411,8,10,Вторичка,44.3,16.3,12.5,2.7,1,1,Евроремонт,2016,Null,Null,Железобетонные,3,Автономная котельная,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Центр, ул. Решетникова, 24",https://perm.cian.ru/sale/flat/292693695/
2-комн. квартира,5629000,135639,1,16,Новостройка,41.5,Null,Null,2.68,Null,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. КИМ, 57А",https://perm.cian.ru/sale/flat/279930208/
3-комн. квартира,5690000,93126,4,10,Вторичка,61.1,37.9,8.4,Null,1,2,Евроремонт,1992,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Хабаровская ул., 137",https://perm.cian.ru/sale/flat/294028237/
3-комн. квартира,5720000,106122,2,8,Новостройка,53.9,31.0,4.7,2.57,Null,Null,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,С отделкой,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Висим, ул. Свободы, 15Б",https://perm.cian.ru/sale/flat/285903981/
2-комн. квартира,5530000,128605,10,24,Новостройка,43.0,24.3,5.2,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, ул. Космонавта Леонова, 41",https://perm.cian.ru/sale/flat/290095006/
2-комн. квартира,5507236,117350,3,4,Новостройка,46.93,24.9,11.6,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1Ак7",https://perm.cian.ru/sale/flat/293878970/
2-комн. квартира,5600000,91503,6,16,Вторичка,61.2,37.2,10.1,2.7,1,1,Косметический,2015,Да,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, ул. Калинина, 42",https://perm.cian.ru/sale/flat/290177775/
1-комн. квартира,5552022,138110,3,4,Новостройка,40.2,11.0,17.7,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1А",https://perm.cian.ru/sale/flat/283672501/
3-комн. квартира,5700000,84320,3,9,Вторичка,67.6,48.6,9.9,2.6,Null,Null,Косметический,1985,Null,Монолитный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Садовый, ул. Старцева, 15/2",https://perm.cian.ru/sale/flat/293301895/
2-комн. квартира,5659000,142904,4,8,Новостройка,39.6,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/292020874/
Студия,5530000,190690,4,6,Новостройка,29.0,15.0,6.0,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Ленинский, мкр. Разгуляй, Пермская ул., 2",https://perm.cian.ru/sale/flat/293401490/
3-комн. квартира,5590000,92336,3,24,Новостройка,60.54,Null,3.7,2.55,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Предчистовая,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, ул. Гусарова, 5А",https://perm.cian.ru/sale/flat/284933518/
3-комн. квартира,5550000,98230,10,14,Новостройка,56.5,32.2,19.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489120/
2-комн. квартира,5525000,130000,1,10,Новостройка,42.5,Null,Null,2.4,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Неизвестно,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новоплоский, Спартаковская ул., 3",https://perm.cian.ru/sale/flat/294452120/
2-комн. квартира,5556000,135512,3,16,Новостройка,41.0,24.5,11.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Серебристая, 16",https://perm.cian.ru/sale/flat/294499829/
2-комн. квартира,5548419,110307,2,16,Новостройка,50.3,28.5,7.9,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/272319680/
2-комн. квартира,5600000,93489,5,26,Новостройка,59.9,29.0,14.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294509052/
1-комн. квартира,5549000,140481,1,8,Новостройка,39.5,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/284042936/
2-комн. квартира,5650000,95763,5,26,Новостройка,59.0,29.1,13.8,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294514700/
1-комн. квартира,5529284,116161,8,16,Новостройка,47.6,24.7,11.8,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/282280863/
2-комн. квартира,5700000,142500,4,17,Новостройка,40.0,14.3,11.7,Null,Null,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. ДКЖ, ул. Татьяны Барамзиной, 32",https://perm.cian.ru/sale/flat/294502560/
1-комн. квартира,5501100,166700,4,6,Новостройка,33.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305599/
2-комн. квартира,5750000,119792,5,5,Вторичка,48.0,35.0,7.0,Null,Null,1,Null,1968,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ул. Плеханова, 58",https://perm.cian.ru/sale/flat/294442610/
Студия,5528160,157947,2,7,Новостройка,35.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305538/
3-комн. квартира,5750000,100000,4,17,Новостройка,57.5,31.2,14.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489125/
3-комн. квартира,5609810,106448,2,19,Новостройка,52.7,30.4,5.0,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Чистовая,2,"Пермский край, Пермь, р-н Мотовилихинский, Кузнецкая ул., 43В",https://perm.cian.ru/sale/flat/289975386/
2-комн. квартира,5800000,117886,7,9,Вторичка,49.2,Null,7.7,Null,Null,Null,Null,1995,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Николая Островского, 55",https://perm.cian.ru/sale/flat/292460571/
3-комн. квартира,5680000,98783,14,17,Новостройка,57.5,31.2,5.0,2.71,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Свердловский, Краснова микрорайон, Красное яблоко жилой комплекс",https://perm.cian.ru/sale/flat/293369233/
1-комн. квартира,5600000,126411,8,10,Вторичка,44.3,16.3,12.5,2.7,1,1,Евроремонт,2016,Null,Null,Железобетонные,3,Автономная котельная,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Центр, ул. Решетникова, 24",https://perm.cian.ru/sale/flat/292693695/
2-комн. квартира,5629000,135639,1,16,Новостройка,41.5,Null,Null,2.68,Null,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. КИМ, 57А",https://perm.cian.ru/sale/flat/279930208/
3-комн. квартира,5690000,93126,4,10,Вторичка,61.1,37.9,8.4,Null,1,2,Евроремонт,1992,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Хабаровская ул., 137",https://perm.cian.ru/sale/flat/294028237/
3-комн. квартира,5720000,106122,2,8,Новостройка,53.9,31.0,4.7,2.57,Null,Null,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,С отделкой,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Висим, ул. Свободы, 15Б",https://perm.cian.ru/sale/flat/285903981/
2-комн. квартира,5530000,128605,10,24,Новостройка,43.0,24.3,5.2,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, ул. Космонавта Леонова, 41",https://perm.cian.ru/sale/flat/290095006/
2-комн. квартира,5507236,117350,3,4,Новостройка,46.93,24.9,11.6,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1Ак7",https://perm.cian.ru/sale/flat/293878970/
2-комн. квартира,5600000,91503,6,16,Вторичка,61.2,37.2,10.1,2.7,1,1,Косметический,2015,Да,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, ул. Калинина, 42",https://perm.cian.ru/sale/flat/290177775/
1-комн. квартира,5552022,138110,3,4,Новостройка,40.2,11.0,17.7,2.5,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Ленинский, ул. Борцов Революции, 1А",https://perm.cian.ru/sale/flat/283672501/
3-комн. квартира,5700000,84320,3,9,Вторичка,67.6,48.6,9.9,2.6,Null,Null,Косметический,1985,Null,Монолитный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Садовый, ул. Старцева, 15/2",https://perm.cian.ru/sale/flat/293301895/
2-комн. квартира,5659000,142904,4,8,Новостройка,39.6,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/292020874/
Студия,5530000,190690,4,6,Новостройка,29.0,15.0,6.0,Null,1,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Ленинский, мкр. Разгуляй, Пермская ул., 2",https://perm.cian.ru/sale/flat/293401490/
3-комн. квартира,5590000,92336,3,24,Новостройка,60.54,Null,3.7,2.55,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Предчистовая,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, ул. Гусарова, 5А",https://perm.cian.ru/sale/flat/284933518/
3-комн. квартира,5550000,98230,10,14,Новостройка,56.5,32.2,19.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489120/
2-комн. квартира,5525000,130000,1,10,Новостройка,42.5,Null,Null,2.4,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Неизвестно,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новоплоский, Спартаковская ул., 3",https://perm.cian.ru/sale/flat/294452120/
2-комн. квартира,5556000,135512,3,16,Новостройка,41.0,24.5,11.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Серебристая, 16",https://perm.cian.ru/sale/flat/294499829/
2-комн. квартира,5548419,110307,2,16,Новостройка,50.3,28.5,7.9,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/272319680/
2-комн. квартира,5600000,93489,5,26,Новостройка,59.9,29.0,14.3,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294509052/
1-комн. квартира,5549000,140481,1,8,Новостройка,39.5,Null,Null,2.72,Null,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Черновая,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Техническая ул., 3",https://perm.cian.ru/sale/flat/284042936/
2-комн. квартира,5650000,95763,5,26,Новостройка,59.0,29.1,13.8,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Индустриальный, мкр. Новые Ераничи, ул. Карпинского, 110",https://perm.cian.ru/sale/flat/294514700/
1-комн. квартира,5529284,116161,8,16,Новостройка,47.6,24.7,11.8,2.5,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Без отделки,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 51",https://perm.cian.ru/sale/flat/282280863/
2-комн. квартира,5700000,142500,4,17,Новостройка,40.0,14.3,11.7,Null,Null,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. ДКЖ, ул. Татьяны Барамзиной, 32",https://perm.cian.ru/sale/flat/294502560/
1-комн. квартира,5501100,166700,4,6,Новостройка,33.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305599/
2-комн. квартира,5750000,119792,5,5,Вторичка,48.0,35.0,7.0,Null,Null,1,Null,1968,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ул. Плеханова, 58",https://perm.cian.ru/sale/flat/294442610/
Студия,5528160,157947,2,7,Новостройка,35.0,Null,Null,2.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Предчистовая,7,"Пермский край, Пермь, р-н Дзержинский, мкр. Заимка, ул. Дзержинского, 31",https://perm.cian.ru/sale/flat/294305538/
3-комн. квартира,5750000,100000,4,17,Новостройка,57.5,31.2,14.5,Null,Null,1,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, ул. Яблочкова, 5к5",https://perm.cian.ru/sale/flat/294489125/
3-комн. квартира,5609810,106448,2,19,Новостройка,52.7,30.4,5.0,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Чистовая,2,"Пермский край, Пермь, р-н Мотовилихинский, Кузнецкая ул., 43В",https://perm.cian.ru/sale/flat/289975386/
2-комн. квартира,5800000,117886,7,9,Вторичка,49.2,Null,7.7,Null,Null,Null,Null,1995,Нет,Кирпичный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Николая Островского, 55",https://perm.cian.ru/sale/flat/292460571/
3-комн. квартира,5680000,98783,14,17,Новостройка,57.5,31.2,5.0,2.71,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Свердловский, Краснова микрорайон, Красное яблоко жилой комплекс",https://perm.cian.ru/sale/flat/293369233/
1-комн. квартира,5600000,126411,8,10,Вторичка,44.3,16.3,12.5,2.7,1,1,Евроремонт,2016,Null,Null,Железобетонные,3,Автономная котельная,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Центр, ул. Решетникова, 24",https://perm.cian.ru/sale/flat/292693695/
2-комн. квартира,5629000,135639,1,16,Новостройка,41.5,Null,Null,2.68,Null,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Чистовая,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. КИМ, 57А",https://perm.cian.ru/sale/flat/279930208/
3-комн. квартира,5690000,93126,4,10,Вторичка,61.1,37.9,8.4,Null,1,2,Евроремонт,1992,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Хабаровская ул., 137",https://perm.cian.ru/sale/flat/294028237/
